,churn,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_charges,total_minutes,total_calls,total_hours,international_plan_no,international_plan_yes,voicemail_plan_no,voicemail_plan_yes,account_length_group_1 - 12,account_length_group_13 - 24,account_length_group_25 - 36,account_length_group_37 - 48,account_length_group_49 - 60,account_length_group_61 - 72,account_length_group_73 - 84,account_length_group_85 - 96,account_length_group_97 - 108,account_length_group_109 - 120,account_length_group_121 - 132,account_length_group_133 - 144,account_length_group_145 - 156,account_length_group_157 - 168,account_length_group_169 - 180,account_length_group_181 - 192,account_length_group_193 - 204,account_length_group_205 - 216,account_length_group_217 - 228,account_length_group_229 - 240,account_length_group_241 - 252,total_charges_group_0 - 25,total_charges_group_25 - 50,total_charges_group_50 - 75,total_charges_group_75 - 100,number_vmail_messages_group_0 - 5,number_vmail_messages_group_5 - 10,number_vmail_messages_group_10 - 15,number_vmail_messages_group_15 - 20,number_vmail_messages_group_20 - 25,number_vmail_messages_group_25 - 30,number_vmail_messages_group_30 - 35,number_vmail_messages_group_35 - 40,number_vmail_messages_group_40 - 45,number_vmail_messages_group_45 - 50,number_vmail_messages_group_50 - 55
4704,0,16,0,228.3,80,38.81,130.9,75,11.13,156.7,98,7.05,8.4,9,2.27,1,59.0,524.3000000000001,263,9.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4705,0,140,0,160.5,123,27.29,185.9,110,15.8,150.4,94,6.77,10.7,5,2.89,1,53.0,507.49999999999994,333,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4706,0,108,48,185.6,125,31.55,224.6,125,19.09,284.7,87,12.81,6.9,3,1.86,1,65.0,701.8,341,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4707,0,53,0,214.3,138,36.43,232.2,99,19.74,0.0,0,0.0,8.3,5,2.24,1,58.0,454.8,243,8.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4708,0,91,0,240.8,105,40.94,192.8,93,16.39,253.4,69,11.4,7.6,3,2.05,4,71.0,694.6,274,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4709,0,105,0,104.2,75,17.71,272.9,91,23.2,187.2,107,8.42,9.2,2,2.48,1,52.0,573.5,276,10.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4710,1,122,0,273.8,94,46.55,237.1,131,20.15,295.9,89,13.32,10.4,2,2.81,3,83.0,817.1999999999999,319,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4711,0,26,0,194.4,105,33.05,238.3,100,20.26,239.1,129,10.76,9.6,5,2.59,0,67.0,681.4000000000001,339,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4712,0,129,0,130.2,94,22.13,195.2,126,16.59,195.5,68,8.8,7.6,5,2.05,2,50.0,528.5,295,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4713,0,118,52,123.7,114,21.03,133.2,137,11.32,191.8,102,8.63,7.9,3,2.13,0,43.0,456.59999999999997,356,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4714,0,152,0,142.8,106,24.28,230.5,87,19.59,212.8,74,9.58,7.2,8,1.94,0,55.0,593.3000000000001,275,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4715,0,51,32,206.1,134,35.04,179.6,84,15.27,332.2,90,14.95,10.2,2,2.75,3,68.0,728.1,313,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4716,0,57,25,182.4,92,31.01,214.7,104,18.25,174.4,110,7.85,10.1,2,2.73,1,60.0,581.6,309,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4717,0,60,43,179.9,100,30.58,245.1,71,20.83,225.7,114,10.16,11.4,4,3.08,2,65.0,662.1,291,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4718,0,103,0,228.4,103,38.83,97.3,129,8.27,199.9,67,9.0,9.4,7,2.54,3,59.0,535.0,309,9.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4719,0,57,0,202.0,100,34.34,168.9,90,14.36,231.8,119,10.43,3.4,4,0.92,1,60.0,606.1,314,10.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4720,0,84,0,148.8,89,25.3,189.8,93,16.13,147.6,73,6.64,6.3,2,1.7,1,50.0,492.50000000000006,258,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4721,1,166,0,191.3,120,32.52,167.3,88,14.22,162.9,110,7.33,10.2,2,2.75,2,57.0,531.7,322,9.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4722,0,130,0,159.9,70,27.18,236.8,127,20.13,227.9,95,10.26,9.0,1,2.43,1,60.0,633.6,294,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4723,0,116,0,191.7,97,32.59,176.2,127,14.98,103.9,96,4.68,4.9,4,1.32,2,54.0,476.69999999999993,326,8.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4724,0,51,0,86.4,102,14.69,202.1,113,17.18,113.0,84,5.09,11.9,6,3.21,2,40.0,413.4,307,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4725,0,161,0,151.2,89,25.7,228.4,117,19.41,169.3,107,7.62,9.3,2,2.51,2,55.0,558.2,317,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4726,0,39,0,196.2,105,33.35,306.8,111,26.08,201.5,110,9.07,6.9,11,1.86,0,70.0,711.4,337,12.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4727,0,130,0,182.1,136,30.96,204.2,99,17.36,355.1,135,15.98,12.0,7,3.24,2,68.0,753.4,379,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4728,0,42,0,155.1,110,26.37,160.8,109,13.67,237.4,115,10.68,11.3,2,3.05,3,54.0,564.5999999999999,339,9.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4729,0,97,27,125.9,90,21.4,123.4,91,10.49,230.0,71,10.35,7.3,7,1.97,0,44.0,486.6,259,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4730,0,127,29,136.1,146,23.14,302.6,105,25.72,163.1,116,7.34,18.5,2,5.0,2,61.0,620.3000000000001,371,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4731,0,34,33,284.3,115,48.33,204.8,125,17.41,143.0,83,6.44,3.5,4,0.95,0,73.0,635.6,327,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4732,0,116,0,199.7,76,33.95,98.5,104,8.37,220.1,108,9.9,13.7,6,3.7,1,56.0,532.0,295,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4733,0,158,0,98.2,87,16.69,198.3,71,16.86,246.0,99,11.07,13.0,5,3.51,2,48.0,555.5,264,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4734,0,86,23,247.6,65,42.09,255.7,104,21.73,150.0,138,6.75,7.3,5,1.97,3,73.0,660.5999999999999,315,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4735,1,21,0,254.3,87,43.23,215.5,95,18.32,236.3,98,10.63,11.6,5,3.13,1,75.0,717.7,286,12.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4736,0,78,0,241.3,113,41.02,146.6,97,12.46,129.0,131,5.81,11.8,6,3.19,3,62.0,528.6999999999999,350,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4737,1,137,0,111.8,106,19.01,281.9,89,23.96,233.0,93,10.49,11.5,4,3.11,4,57.0,638.2,296,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4738,0,84,0,163.7,123,27.83,175.0,93,14.88,194.0,115,8.73,8.0,5,2.16,1,54.0,540.7,337,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4739,0,132,0,164.0,112,27.88,243.6,80,20.71,155.5,122,7.0,10.2,4,2.75,1,58.0,573.3000000000001,319,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4740,1,126,0,97.0,96,16.49,213.1,79,18.11,322.2,79,14.5,10.8,3,2.92,5,52.0,643.0999999999999,262,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4741,0,83,0,195.2,101,33.18,188.7,38,16.04,270.0,91,12.15,11.4,3,3.08,0,64.0,665.3,233,11.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4742,0,49,0,157.6,101,26.79,256.4,69,21.79,260.8,107,11.74,9.8,4,2.65,1,63.0,684.5999999999999,282,11.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4743,0,148,0,168.7,125,28.68,208.5,79,17.72,184.1,86,8.28,6.8,6,1.84,2,57.0,568.0999999999999,298,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4744,1,43,0,253.6,110,43.11,253.3,92,21.53,161.3,103,7.26,10.2,3,2.75,3,75.0,678.4000000000001,311,11.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4745,0,78,38,199.0,96,33.83,75.5,93,6.42,180.2,78,8.11,7.5,7,2.03,1,50.0,462.2,275,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4746,0,65,0,182.5,58,31.03,201.9,93,17.16,189.1,97,8.51,8.6,5,2.32,1,59.0,582.1,254,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4747,0,79,0,81.2,91,13.8,215.7,126,18.33,245.9,85,11.07,10.9,4,2.94,1,46.0,553.6999999999999,307,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4748,0,76,0,179.1,110,30.45,157.2,81,13.36,240.0,109,10.8,6.5,3,1.76,0,56.0,582.8,303,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4749,0,124,0,182.7,98,31.06,197.2,93,16.76,220.6,105,9.93,8.1,4,2.19,1,60.0,608.6,301,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4750,0,98,0,207.0,94,35.19,256.3,64,21.79,137.6,60,6.19,10.4,4,2.81,2,66.0,611.3,224,10.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4751,0,142,0,243.4,76,41.38,161.4,102,13.72,120.5,105,5.42,10.0,5,2.7,4,63.0,535.3,292,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4752,0,146,0,157.4,89,26.76,196.0,117,16.66,147.7,150,6.65,10.8,4,2.92,0,53.0,511.9,360,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4753,0,84,0,233.9,76,39.76,153.2,96,13.02,228.0,82,10.26,12.8,5,3.46,3,66.0,627.9,262,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4754,0,200,0,195.4,71,33.22,249.4,96,21.2,233.1,132,10.49,12.9,2,3.48,3,68.0,690.8,304,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4755,0,17,0,180.4,121,30.67,228.5,111,19.42,199.5,99,8.98,14.8,5,4.0,0,63.0,623.1999999999999,336,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4756,0,84,0,172.3,92,29.29,224.2,96,19.06,223.4,100,10.05,9.7,1,2.62,2,61.0,629.6,291,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4757,0,67,0,144.7,91,24.6,219.6,106,18.67,233.5,98,10.51,12.6,8,3.4,1,57.0,610.4,304,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4758,0,125,0,143.6,119,24.41,238.5,119,20.27,173.6,89,7.81,10.9,4,2.94,2,55.0,566.6,333,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4759,0,61,0,88.1,60,14.98,129.7,108,11.02,169.0,87,7.61,13.3,4,3.59,2,37.0,400.09999999999997,261,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4760,0,103,30,254.1,75,43.2,200.4,116,17.03,185.9,109,8.37,6.6,2,1.78,2,70.0,647.0,304,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4761,0,20,0,131.5,64,22.36,161.8,124,13.75,158.6,106,7.14,14.8,5,4.0,0,47.0,466.7,299,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4762,0,115,0,156.8,104,26.66,264.7,84,22.5,249.0,112,11.21,7.4,8,2.0,0,62.0,677.9,308,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4763,0,139,0,196.9,58,33.47,137.1,91,11.65,216.6,101,9.75,9.8,3,2.65,1,58.0,560.4,254,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4764,0,96,0,178.0,140,30.26,294.6,125,25.04,242.2,91,10.9,12.0,6,3.24,2,69.0,726.8,364,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4765,0,101,0,195.8,105,33.29,184.5,109,15.68,172.0,128,7.74,11.8,2,3.19,2,60.0,564.0999999999999,346,9.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4766,0,86,26,141.3,120,24.02,134.6,98,11.44,195.9,94,8.82,13.3,5,3.59,1,48.0,485.09999999999997,318,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4767,0,42,21,125.5,67,21.34,166.7,90,14.17,227.1,97,10.22,11.0,1,2.97,2,49.0,530.3,257,9.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4768,0,48,0,200.5,117,34.09,225.3,123,19.15,134.0,89,6.03,6.7,5,1.81,4,61.0,566.5,338,9.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4769,0,134,0,205.5,87,34.94,208.9,67,17.76,182.3,69,8.2,5.2,3,1.4,2,62.0,601.9000000000001,228,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4770,0,149,0,152.1,116,25.86,164.3,83,13.97,142.8,98,6.43,7.6,3,2.05,0,48.0,466.8,300,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4771,0,120,0,216.5,113,36.81,251.8,91,21.4,164.5,125,7.4,7.3,1,1.97,3,68.0,640.0999999999999,333,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4772,1,62,0,119.3,94,20.28,224.0,81,19.04,156.7,78,7.05,12.1,6,3.27,5,50.0,512.1,264,9.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4773,1,84,25,113.9,90,19.36,257.0,99,21.85,214.5,98,9.65,12.9,8,3.48,4,54.0,598.3,299,10.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4774,0,16,0,228.6,130,38.86,208.4,103,17.71,195.3,118,8.79,11.9,7,3.21,0,69.0,644.1999999999999,358,11.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4775,0,80,0,106.5,116,18.11,104.8,67,8.91,183.2,124,8.24,8.2,5,2.21,1,37.0,402.7,313,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4776,1,78,0,254.1,112,43.2,215.9,80,18.35,267.1,124,12.02,16.3,3,4.4,0,78.0,753.4,319,13.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4777,0,104,44,163.2,69,27.74,271.7,107,23.09,175.6,109,7.9,9.9,2,2.67,3,61.0,620.4,290,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4778,1,102,48,134.0,83,22.78,234.3,128,19.92,197.3,107,8.88,7.8,4,2.11,6,54.0,573.4,328,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4779,0,74,38,176.0,84,29.92,288.2,103,24.5,178.2,86,8.02,14.8,5,4.0,2,66.0,657.1999999999999,280,11.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4780,0,135,0,180.1,112,30.62,257.2,89,21.86,131.6,111,5.92,11.4,7,3.08,1,61.0,580.3,320,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4781,0,55,0,180.1,77,30.62,235.5,98,20.02,169.4,104,7.62,11.1,2,3.0,0,61.0,596.1,281,10.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4782,0,106,0,94.8,113,16.12,283.2,95,24.07,219.3,106,9.87,6.8,4,1.84,1,52.0,604.0999999999999,319,10.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4783,0,34,0,210.4,75,35.77,205.1,108,17.43,230.5,129,10.37,12.5,2,3.38,1,67.0,658.5,315,11.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4784,0,100,0,174.2,93,29.61,235.0,101,19.98,264.2,83,11.89,9.9,7,2.67,1,64.0,683.3,285,11.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4785,0,127,0,189.7,110,32.25,142.4,116,12.1,175.2,79,7.88,8.5,8,2.3,2,55.0,515.8,315,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4786,0,65,19,259.0,96,44.03,332.3,106,28.25,130.1,95,5.85,7.5,7,2.03,1,80.0,728.9,305,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4787,0,109,39,86.4,69,14.69,189.1,108,16.07,225.4,119,10.14,4.8,4,1.3,2,42.0,505.7,302,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4788,1,98,0,136.9,120,23.27,180.6,84,15.35,172.9,94,7.78,11.9,4,3.21,4,50.0,502.29999999999995,306,8.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4789,0,76,17,234.9,111,39.93,255.4,143,21.71,194.6,80,8.76,15.4,3,4.16,1,75.0,700.3,338,12.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4790,0,141,0,196.5,104,33.41,175.1,111,14.88,209.6,110,9.43,14.1,4,3.81,6,62.0,595.3000000000001,335,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4791,0,136,0,221.4,120,37.64,249.5,78,21.21,192.0,68,8.64,13.6,2,3.67,0,71.0,676.5,268,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4792,0,69,33,170.2,113,28.93,192.4,69,16.35,112.0,108,5.04,13.0,1,3.51,2,54.0,487.6,293,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4793,0,42,0,191.9,139,32.62,304.2,91,25.86,179.5,91,8.08,11.7,4,3.16,0,70.0,687.3000000000001,325,11.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4794,0,162,0,172.1,138,29.26,165.9,93,14.1,279.0,81,12.56,9.2,6,2.48,2,58.0,626.2,320,10.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
